hhld_id,premium,loss_amount,loss_ratio,future_clm_ind
8778,133.6,0,0,0
9485,150.3,0,0,0
2021,80,0,0,0
12767,117,1109.664,9.484311,1
15553,133.6,0,0,0
17245,90,0,0,0
2939,150.3,958.3804,6.37645,1
3697,167,0,0,0
19358,167,0,0,0
14332,282.6,0,0,0
2832,150.3,0,0,0
342,167,0,0,0
17732,75.6,0,0,0
2278,105,0,0,0
1651,72,0,0,0
8822,247,0,0,0
14416,105,0,0,0
13357,282.6,905.8416,3.205384,1
8850,100,0,0,0
3943,133.6,0,0,0
19328,222.3,0,0,0
12406,150.3,0,0,0
17615,314,0,0,0
15724,309,0,0,0
7886,117,0,0,0
7863,167,0,0,0
7144,289.8,0,0,0
14662,222.48,0,0,0
19749,167,0,0,0
15169,174.24,0,0,0
6596,90,0,0,0
13318,247,0,0,0
15580,72,0,0,0
11431,75.6,0,0,0
8290,90,0,0,0
18402,247,0,0,0
5134,90,0,0,0
3453,120.24,0,0,0
13906,167,0,0,0
16356,167,0,0,0
5917,72,0,0,0
2521,139.5,0,0,0
4639,117,0,0,0
2551,167,0,0,0
13670,167,0,0,0
14388,120.24,0,0,0
3671,177.84,0,0,0
11801,150.3,0,0,0
8096,105,0,0,0
4119,94.5,0,0,0
6381,247,0,0,0
5158,167,0,0,0
17168,150.3,0,0,0
18630,150.3,0,0,0
3732,150.3,0,0,0
11161,120.24,0,0,0
16905,426.6,0,0,0
7018,282.6,0,0,0
4627,150.3,0,0,0
10542,84,0,0,0
12006,84,0,0,0
16744,84,0,0,0
12320,251.2,0,0,0
18878,167,0,0,0
592,105,0,0,0
2418,247,0,0,0
4630,167,0,0,0
17277,120.24,0,0,0
11912,150.3,0,0,0
350,150.3,0,0,0
645,105,0,0,0
8441,150.3,0,0,0
12956,226.08,0,0,0
18533,384,0,0,0
17662,105,621.8349,5.922238,1
983,314,0,0,0
19744,90,0,0,0
11828,133.6,0,0,0
3412,278.1,0,0,0
9234,150.3,0,0,0
17420,247,0,0,0
2567,120.24,0,0,0
15592,276.48,0,0,0
8187,167,0,0,0
8411,105,0,0,0
19441,200.4,0,0,0
2461,167,0,0,0
10789,150.3,0,0,0
18711,247,0,0,0
19613,133.6,0,0,0
18488,120.24,0,0,0
7303,166.5,0,0,0
1590,167,0,0,0
5856,167,0,0,0
3658,150.3,1912.081,12.72176,1
8405,150.3,0,0,0
4385,105,0,0,0
14905,222.3,0,0,0
3167,150.3,0,0,0
3273,167,0,0,0
3540,167,0,0,0
472,289.8,0,0,0
9025,309,0,0,0
13910,167,0,0,0
9847,167,0,0,0
2353,133.6,0,0,0
4154,105,0,0,0
11855,120.24,0,0,0
19383,491,0,0,0
4543,144,0,0,0
19789,200.4,0,0,0
15627,150.3,0,0,0
10466,133.6,0,0,0
13070,251.2,0,0,0
17267,257.6,0,0,0
15025,120.24,0,0,0
14625,197.6,0,0,0
13300,105,0,0,0
10175,167,0,0,0
19419,80,0,0,0
8786,133.6,0,0,0
59,80,0,0,0
10689,309,0,0,0
10384,167,0,0,0
10958,150.3,0,0,0
356,72,0,0,0
8364,150.3,1005.309,6.688682,1
2558,177.84,0,0,0
10194,167,0,0,0
19889,167,0,0,0
7471,167,0,0,0
10240,267.3,0,0,0
11593,167,0,0,0
1832,187.2,0,0,0
14534,133.6,0,0,0
5979,167,0,0,0
1114,345.6,0,0,0
17727,75.6,0,0,0
6115,80,0,0,0
9865,167,0,0,0
16034,120.24,0,0,0
18564,197.6,0,0,0
10382,309,0,0,0
12151,222.48,0,0,0
11055,167,1622.475,9.71542,1
5257,278.1,0,0,0
2037,167,0,0,0
2923,150.3,0,0,0
19030,133.6,0,0,0
6461,94.5,0,0,0
13116,167,0,0,0
4308,100,0,0,0
19723,120.24,0,0,0
19120,150.3,0,0,0
9082,167,0,0,0
17000,150.3,0,0,0
14316,167,0,0,0
6511,207.2,0,0,0
1195,84,0,0,0
3515,197.6,0,0,0
3897,100,0,0,0
11165,150.3,0,0,0
3520,133.6,0,0,0
943,150.3,0,0,0
16817,167,0,0,0
7020,120.24,0,0,0
19100,120.24,0,0,0
3946,100,0,0,0
17624,167,0,0,0
6332,309,1132.841,3.666151,1
601,167,0,0,0
2642,100,0,0,0
1293,90,0,0,0
7839,133.6,0,0,0
11514,120.24,0,0,0
2348,150.3,1674.696,11.14235,1
9312,150.3,0,0,0
2810,105,0,0,0
14244,150.3,1022.54,6.803328,1
11892,155,0,0,0
13829,120.24,0,0,0
10453,247.2,0,0,0
17542,105,0,0,0
1767,120.24,0,0,0
14683,94.5,0,0,0
263,222.3,0,0,0
15255,120.24,0,0,0
771,150.3,0,0,0
17085,133.6,0,0,0
16102,150.3,939.6093,6.251559,1
18050,80,0,0,0
3879,120.24,0,0,0
16351,80,0,0,0
16493,307.2,0,0,0
19610,100,0,0,0
19934,222.3,0,0,0
457,167,0,0,0
2466,150.3,0,0,0
6964,167,0,0,0
9432,162,0,0,0
13106,150.3,0,0,0
5632,167,0,0,0
7973,257.6,0,0,0
2432,167,0,0,0
12369,150.3,0,0,0
14919,278.1,0,0,0
6024,150.3,0,0,0
321,187.2,0,0,0
1800,133.6,0,0,0
9978,167,0,0,0
18028,309,0,0,0
6702,120.24,0,0,0
19491,150.3,0,0,0
15938,150.3,0,0,0
808,133.6,0,0,0
3610,120.24,0,0,0
16641,120.24,0,0,0
15844,105,0,0,0
17238,133.6,0,0,0
15869,94.5,0,0,0
7416,100,0,0,0
6758,247,0,0,0
7422,117,0,0,0
4788,90,0,0,0
10116,150.3,0,0,0
4227,222.3,0,0,0
8948,100,0,0,0
9342,90,0,0,0
12558,167,0,0,0
19527,167,0,0,0
10604,278.1,0,0,0
10335,120.24,0,0,0
6651,289.8,914.8748,3.156918,1
4282,105,0,0,0
18551,133.6,0,0,0
9579,309,0,0,0
8249,120.24,0,0,0
19647,105,0,0,0
8454,197.6,0,0,0
2117,94.5,0,0,0
7729,167,0,0,0
16119,222.3,0,0,0
12752,289.8,0,0,0
18038,90,0,0,0
5194,120.24,0,0,0
10769,167,0,0,0
5939,80,0,0,0
6979,231.84,0,0,0
17974,133.6,0,0,0
6976,80,0,0,0
7467,177.84,0,0,0
16655,105,0,0,0
7785,150.3,0,0,0
10663,133.6,0,0,0
14256,167,0,0,0
18397,75.6,0,0,0
14469,100,0,0,0
1623,120.24,0,0,0
4035,167,0,0,0
13008,167,0,0,0
6001,197.6,0,0,0
9459,150.3,859.7197,5.720025,1
7744,150.3,0,0,0
14128,150.3,0,0,0
17993,279,0,0,0
18963,120.24,0,0,0
7158,144,0,0,0
10473,278.1,0,0,0
17078,120.24,0,0,0
9049,167,0,0,0
14990,94.5,0,0,0
13772,322,0,0,0
9519,486.9,0,0,0
6914,384,0,0,0
8556,231.84,0,0,0
2284,167,0,0,0
18536,84,0,0,0
14897,296.4,801.876,2.705385,1
17086,259,0,0,0
508,314,0,0,0
10818,167,0,0,0
7719,150.3,0,0,0
1397,167,0,0,0
6053,80,0,0,0
12697,133.6,0,0,0
893,150.3,0,0,0
16235,167,0,0,0
2088,133.6,0,0,0
6821,150.3,0,0,0
14981,167,0,0,0
6078,401.4,0,0,0
8497,197.6,0,0,0
6086,120.24,0,0,0
7931,167,0,0,0
2415,197.6,0,0,0
16295,200.4,0,0,0
10109,120.24,0,0,0
11243,90,0,0,0
3484,446,0,0,0
10437,150.3,0,0,0
2649,276.48,0,0,0
19734,247.2,0,0,0
18697,247,0,0,0
17217,257.6,0,0,0
4766,120.24,0,0,0
7146,282.6,0,0,0
7500,150.3,0,0,0
12936,278.1,0,0,0
15753,222.3,0,0,0
5945,167,0,0,0
18109,278.1,0,0,0
2191,150.3,0,0,0
5552,105,0,0,0
11354,197.6,0,0,0
12353,100,0,0,0
17096,162,0,0,0
15426,150.3,0,0,0
8185,231.84,0,0,0
7023,105,791.3121,7.536305,1
16324,226.08,0,0,0
1710,100,0,0,0
5822,167,0,0,0
9336,84,0,0,0
7035,222.48,0,0,0
16965,460.8,0,0,0
19473,80,0,0,0
13549,197.6,0,0,0
18179,177.84,0,0,0
19041,167,0,0,0
793,100,0,0,0
12733,120.24,0,0,0
14151,167,0,0,0
11806,124,0,0,0
9968,150.3,0,0,0
17235,80,0,0,0
10754,167,0,0,0
8412,90,0,0,0
7211,167,1498.335,8.972066,1
17392,90,0,0,0
1966,222.3,0,0,0
9105,322,0,0,0
1016,133.6,0,0,0
3728,120.24,0,0,0
6376,150.3,0,0,0
12864,120.24,0,0,0
5252,100,0,0,0
8363,120.24,0,0,0
14057,278.1,0,0,0
4274,422.1,0,0,0
17154,80,0,0,0
5811,167,0,0,0
6438,120.24,0,0,0
5218,100,0,0,0
1476,150.3,0,0,0
3128,167,0,0,0
19281,90,0,0,0
6013,251.2,0,0,0
13814,167,0,0,0
10556,180,0,0,0
16115,90,0,0,0
2936,133.6,0,0,0
18907,150.3,0,0,0
18688,412,0,0,0
13059,150.3,0,0,0
7059,384,0,0,0
5282,75.6,0,0,0
18531,167,0,0,0
357,167,0,0,0
3498,167,0,0,0
13503,167,0,0,0
12127,217.8,0,0,0
3108,72,0,0,0
6087,278.1,0,0,0
17999,150.3,0,0,0
7534,105,1558.858,14.84627,1
589,100,0,0,0
4607,162,0,0,0
5927,150.3,0,0,0
1753,90,0,0,0
19736,222.48,0,0,0
10562,167,0,0,0
6444,150.3,0,0,0
5926,120.24,0,0,0
6830,282.6,0,0,0
8583,100,0,0,0
4081,133.6,0,0,0
1295,316.8,0,0,0
11222,100,0,0,0
2665,322,0,0,0
8526,150.3,0,0,0
1780,247.2,0,0,0
14556,384,0,0,0
17507,188,0,0,0
15311,90,0,0,0
5767,226.08,0,0,0
15134,167,1202.725,7.201946,1
18447,120.24,0,0,0
16355,247.2,0,0,0
7102,155,0,0,0
3976,84,0,0,0
1179,167,0,0,0
5616,247,0,0,0
7325,167,0,0,0
12001,247,0,0,0
19984,120.24,0,0,0
6468,222.3,0,0,0
18602,133.2,0,0,0
3207,80,0,0,0
10089,75.6,0,0,0
4835,282.6,0,0,0
4941,150.3,0,0,0
12666,94.5,0,0,0
11526,150.3,0,0,0
9759,100,0,0,0
1957,100,0,0,0
9489,120.24,0,0,0
9700,84,0,0,0
1372,247,0,0,0
10060,197.6,0,0,0
1500,541,0,0,0
19159,396,0,0,0
7981,133.6,0,0,0
1107,167,0,0,0
13105,222.3,0,0,0
8145,133.6,0,0,0
11271,150.3,0,0,0
15522,217.8,0,0,0
3780,100,0,0,0
6980,162,0,0,0
13145,222.48,0,0,0
12519,167,0,0,0
12693,120.24,0,0,0
7575,133.6,0,0,0
6172,150.3,0,0,0
3615,200.4,0,0,0
8658,167,0,0,0
17536,80,0,0,0
5687,356.4,0,0,0
12967,157.6,0,0,0
6410,120.24,0,0,0
16310,100,0,0,0
11754,167,0,0,0
8866,150.3,0,0,0
15713,80,0,0,0
8630,150.3,0,0,0
2011,276.48,0,0,0
12577,167,1509.814,9.040805,1
17,237.6,0,0,0
11454,133.6,0,0,0
13037,100,0,0,0
15654,446,0,0,0
18862,167,0,0,0
4009,251.2,0,0,0
16694,100,0,0,0
6867,167,0,0,0
13256,167,0,0,0
17630,177.84,0,0,0
11481,167,1251.491,7.49396,1
792,150.3,0,0,0
11105,150.3,0,0,0
7510,84,0,0,0
3920,167,0,0,0
14679,177.84,0,0,0
8956,150.3,0,0,0
15631,185,0,0,0
19599,247.2,0,0,0
17976,167,0,0,0
7915,120.24,0,0,0
12862,133.6,0,0,0
2375,247,0,0,0
15243,133.6,0,0,0
1160,150.3,0,0,0
14750,105,0,0,0
14871,133.6,0,0,0
9004,150.3,962.9713,6.406994,1
13207,105,0,0,0
289,120.24,0,0,0
15976,120.24,0,0,0
17147,133.6,0,0,0
6937,133.6,0,0,0
3589,94.5,1202.496,12.72482,1
17116,150.3,0,0,0
2974,105,0,0,0
12240,150.3,0,0,0
9629,100,0,0,0
10314,180,0,0,0
3973,177.84,0,0,0
13578,322,0,0,0
13007,150.3,0,0,0
16232,222.48,0,0,0
11824,105,0,0,0
12246,105,0,0,0
10064,177.84,0,0,0
6465,120.24,0,0,0
6198,167,0,0,0
4899,167,0,0,0
3149,150.3,0,0,0
18946,167,0,0,0
10513,167,0,0,0
18130,84,0,0,0
127,247.2,0,0,0
19539,167,0,0,0
10379,282.6,0,0,0
19696,167,0,0,0
6420,167,0,0,0
19325,167,0,0,0
9721,167,0,0,0
10019,105,0,0,0
894,80,0,0,0
11171,144,0,0,0
1037,120.24,0,0,0
7969,90,0,0,0
12097,167,0,0,0
15583,222.3,527.8413,2.374455,1
8119,75.6,0,0,0
8631,120.24,0,0,0
11071,94.5,0,0,0
2260,133.6,0,0,0
11778,197.6,0,0,0
1220,278.1,0,0,0
5087,167,0,0,0
8740,133.2,0,0,0
11521,321.12,0,0,0
3431,247,0,0,0
7723,94.5,0,0,0
10197,129.6,0,0,0
2707,247.2,0,0,0
18569,117,0,0,0
17892,177.84,0,0,0
19586,133.6,0,0,0
94,105,0,0,0
2235,84,0,0,0
13350,84,0,0,0
13322,177.84,0,0,0
17465,247,1093.176,4.425814,1
17185,247,0,0,0
8231,150,0,0,0
13965,150.3,0,0,0
19290,167,1110.862,6.651871,1
739,129.6,0,0,0
8947,167,0,0,0
17229,94.5,0,0,0
16223,133.6,0,0,0
13941,90,0,0,0
6656,247,0,0,0
6646,120.24,0,0,0
3750,222.3,0,0,0
9080,491.4,0,0,0
5612,247,0,0,0
7706,120.24,0,0,0
3908,247,0,0,0
15447,133.6,0,0,0
5025,432.8,0,0,0
5049,197.6,0,0,0
8685,144,0,0,0
14024,84,0,0,0
17454,167,0,0,0
15156,72,0,0,0
499,167,0,0,0
5302,150.3,0,0,0
5971,105,0,0,0
7090,177.84,0,0,0
4287,150.3,0,0,0
15192,150.3,0,0,0
2537,105,1292.789,12.31228,1
6406,80,0,0,0
1948,94.5,0,0,0
4264,177.84,0,0,0
161,247.2,0,0,0
7037,133.6,0,0,0
7127,222.3,0,0,0
7138,167,0,0,0
15754,231.84,0,0,0
5970,314,0,0,0
3664,167,0,0,0
17223,222.3,0,0,0
8260,94.5,0,0,0
14565,446,0,0,0
14323,84.24,0,0,0
4050,150.3,0,0,0
9586,197.6,0,0,0
4241,167,0,0,0
17265,222.48,0,0,0
16988,257.6,0,0,0
14364,150.3,0,0,0
7983,309,0,0,0
7385,200.4,0,0,0
10421,105,0,0,0
1363,282.6,0,0,0
14578,100,0,0,0
14953,150.3,0,0,0
8920,197.6,0,0,0
17355,133.6,0,0,0
5327,100,0,0,0
9220,167,0,0,0
13265,150.3,0,0,0
2169,167,0,0,0
13902,100,0,0,0
13214,150.3,0,0,0
8681,167,0,0,0
10397,247,1170.755,4.739898,1
4751,150.3,0,0,0
262,180,0,0,0
4613,247.2,0,0,0
18376,133.6,0,0,0
11341,133.6,0,0,0
10371,167,0,0,0
6192,120.24,0,0,0
9826,120.24,0,0,0
15032,150.3,0,0,0
14859,208,0,0,0
4653,133.6,0,0,0
8533,100,0,0,0
8910,150.3,0,0,0
13841,150.3,0,0,0
18054,148,0,0,0
3352,150.3,0,0,0
16432,150.3,0,0,0
7089,100,0,0,0
18774,133.6,0,0,0
16423,150.3,0,0,0
19773,167,0,0,0
16994,120.24,0,0,0
12443,100,0,0,0
2691,247,0,0,0
15115,247,771.5469,3.123671,1
4733,309,0,0,0
2705,150.3,0,0,0
2706,150.3,0,0,0
2532,167,0,0,0
16189,379.2,0,0,0
18317,167,0,0,0
9247,222.3,0,0,0
10378,150.3,0,0,0
14083,133.6,0,0,0
6394,120.24,0,0,0
15792,150.3,0,0,0
8016,345.6,0,0,0
11845,167,0,0,0
5201,177.84,0,0,0
15854,133.6,0,0,0
7933,150.3,0,0,0
8900,267.3,0,0,0
13293,150.3,0,0,0
5295,150.3,0,0,0
10918,222.3,0,0,0
13222,322,0,0,0
15636,247.2,0,0,0
3667,150.3,0,0,0
14279,177.84,0,0,0
9223,322,0,0,0
3229,474,0,0,0
10655,150.3,0,0,0
1135,150.3,0,0,0
16515,167,0,0,0
12470,139.5,0,0,0
10943,314,0,0,0
9507,133.6,0,0,0
12729,120.24,0,0,0
462,167,0,0,0
12916,150.3,0,0,0
5951,150.3,0,0,0
9329,150.3,0,0,0
12455,167,1495.838,8.957114,1
11599,278.1,0,0,0
12321,167,0,0,0
7853,100,0,0,0
12875,322,682.8283,2.120585,1
15245,150.3,0,0,0
6884,150.3,0,0,0
1716,117,0,0,0
7007,105,0,0,0
18167,384,0,0,0
9547,247,0,0,0
12101,150.3,0,0,0
15859,150.3,0,0,0
16880,187.2,0,0,0
18638,150.3,0,0,0
2918,167,0,0,0
18013,167,0,0,0
2015,120.24,0,0,0
11449,80,0,0,0
4408,167,0,0,0
13860,222.3,0,0,0
10298,100,0,0,0
1390,370.8,0,0,0
9048,222.3,0,0,0
12084,167,0,0,0
10889,166.5,0,0,0
18749,150.3,0,0,0
12933,167,0,0,0
15700,167,0,0,0
16887,226.08,0,0,0
7190,167,0,0,0
4333,100,0,0,0
5699,80,0,0,0
16902,144,0,0,0
15820,167,0,0,0
19763,84,0,0,0
8501,133.6,0,0,0
12934,120.24,0,0,0
14092,120.24,0,0,0
9878,197.6,0,0,0
16643,167,0,0,0
17276,150.3,0,0,0
2507,208,0,0,0
16556,133.6,0,0,0
1571,100,0,0,0
10164,167,0,0,0
14877,105,0,0,0
8569,150.3,981.1743,6.528106,1
14980,75.6,0,0,0
12681,162,0,0,0
3925,144,0,0,0
7418,150.3,0,0,0
7684,120.24,0,0,0
7324,120.24,0,0,0
12155,432.8,0,0,0
12019,100,0,0,0
954,105,0,0,0
9500,150.3,0,0,0
11386,341.28,0,0,0
5506,150.3,0,0,0
3373,72,0,0,0
16397,105,0,0,0
4012,120.24,0,0,0
10928,247,0,0,0
7994,133.6,0,0,0
12998,446,0,0,0
10020,197,1674.444,8.499716,1
15993,133.6,0,0,0
8638,120.24,0,0,0
5167,167,0,0,0
18226,251.2,0,0,0
16597,90,0,0,0
3069,167,0,0,0
3791,120.24,0,0,0
5541,307.2,0,0,0
12652,167,0,0,0
14143,150.3,0,0,0
7862,167,0,0,0
16212,120.24,0,0,0
3029,180,0,0,0
15493,120.24,0,0,0
4210,133.6,0,0,0
7128,167,0,0,0
8457,100,0,0,0
13243,207.2,0,0,0
5737,185,0,0,0
7996,167,0,0,0
8367,133.6,0,0,0
14925,150.3,0,0,0
2605,150.3,0,0,0
12757,177.84,0,0,0
6291,133.6,0,0,0
12943,72,0,0,0
1100,105,0,0,0
15880,120.24,0,0,0
266,251.2,0,0,0
9268,167,0,0,0
6712,150.3,0,0,0
16959,247,0,0,0
13752,167,0,0,0
19965,167,0,0,0
14910,133.6,0,0,0
11407,167,0,0,0
12686,257.6,0,0,0
19360,150.3,0,0,0
7891,150.3,0,0,0
6195,150.3,0,0,0
7274,150.3,835.1399,5.556486,1
16609,72,0,0,0
12849,247,750.4145,3.038116,1
6073,94.5,0,0,0
8629,90,0,0,0
9783,84,0,0,0
8635,133.6,0,0,0
280,105,0,0,0
16250,230,0,0,0
12190,84,0,0,0
1086,133.6,0,0,0
18350,247.2,0,0,0
10189,167,0,0,0
12371,222.3,0,0,0
6225,278.1,0,0,0
10144,167,0,0,0
2610,247.2,0,0,0
3919,167,0,0,0
2025,247,0,0,0
720,289.8,0,0,0
17247,426.6,0,0,0
19858,120.24,0,0,0
11945,133.6,0,0,0
10541,120.24,0,0,0
18548,84,0,0,0
866,166.5,0,0,0
13282,167,0,0,0
741,150.3,0,0,0
19336,237.6,0,0,0
12232,167,0,0,0
11262,309,0,0,0
5851,167,0,0,0
3049,167,1398.507,8.374294,1
9709,150.3,0,0,0
2045,120.24,0,0,0
10156,84,0,0,0
4003,84,0,0,0
12882,167,0,0,0
5517,94.5,0,0,0
10809,150.3,0,0,0
15217,247,0,0,0
1931,167,1085.77,6.501615,1
7566,105,0,0,0
4410,167,0,0,0
4118,100,0,0,0
7125,133.6,0,0,0
15640,150.3,0,0,0
117,446,0,0,0
17368,222.3,0,0,0
18232,222.3,0,0,0
12971,267.84,0,0,0
19533,197.6,0,0,0
14219,100,0,0,0
396,222.48,0,0,0
5211,120.24,0,0,0
1338,105,0,0,0
11841,167,0,0,0
12313,167,0,0,0
15191,167,0,0,0
8744,133.6,0,0,0
6732,135,0,0,0
6028,90,0,0,0
14266,133.6,0,0,0
9341,167,0,0,0
7543,120.24,0,0,0
13374,167,1198.295,7.175421,1
7255,100,0,0,0
13080,120.24,0,0,0
16555,90,0,0,0
5230,167,0,0,0
19962,167,0,0,0
17333,90,0,0,0
16396,94.5,0,0,0
1806,84,0,0,0
13559,167,0,0,0
11897,167,0,0,0
8794,150.3,0,0,0
7330,150.3,0,0,0
3443,251.2,0,0,0
7182,167,0,0,0
8757,309,0,0,0
12015,105,0,0,0
11952,144,0,0,0
1669,94.5,0,0,0
5059,474,0,0,0
11546,120.24,0,0,0
11509,169.2,0,0,0
18166,75.6,0,0,0
19495,222.3,0,0,0
9637,105,0,0,0
17693,167,0,0,0
1297,297,0,0,0
162,356.8,0,0,0
9723,120.24,0,0,0
18407,133.6,0,0,0
13581,167,0,0,0
11997,167,0,0,0
9195,309,0,0,0
14783,167,0,0,0
18978,247,0,0,0
11169,100,0,0,0
6030,150.3,0,0,0
18974,322,0,0,0
6963,197.6,0,0,0
2438,150.3,0,0,0
2515,84,0,0,0
13779,234,0,0,0
7336,120,0,0,0
14466,247,1403.869,5.683678,1
5346,120.24,0,0,0
17887,167,0,0,0
15157,133.6,0,0,0
18366,150.3,0,0,0
9754,167,0,0,0
3299,72,0,0,0
12165,100,0,0,0
14250,167,0,0,0
4120,80,0,0,0
15263,167,0,0,0
7930,222.48,0,0,0
5855,75.6,0,0,0
4230,248,0,0,0
3224,150.3,0,0,0
11695,247,1086.085,4.397103,1
568,167,0,0,0
4596,307.2,0,0,0
8502,100,0,0,0
3237,72,0,0,0
9983,222.3,0,0,0
11042,80,0,0,0
16041,278.1,0,0,0
8879,150.3,0,0,0
8234,120.24,0,0,0
12700,84,0,0,0
18245,133.6,0,0,0
13649,247,0,0,0
12121,278.1,0,0,0
16160,322,0,0,0
1306,247,0,0,0
13203,150.3,0,0,0
10921,150.3,0,0,0
11818,167,0,0,0
15144,407,0,0,0
17161,185,0,0,0
5746,120.24,0,0,0
11251,72,0,0,0
11821,105,0,0,0
9318,247.2,0,0,0
7116,133.6,0,0,0
12708,80,0,0,0
3795,133.6,0,0,0
13268,90,0,0,0
15531,167,0,0,0
4545,167,0,0,0
4495,150.3,0,0,0
11363,282.6,0,0,0
5794,384,0,0,0
19829,309,0,0,0
3543,100,0,0,0
15657,222.3,0,0,0
10303,133.6,0,0,0
535,150.3,0,0,0
1850,247,0,0,0
6856,133.6,0,0,0
18191,100.8,0,0,0
2951,278.1,0,0,0
15051,155,0,0,0
18344,84,0,0,0
143,167,0,0,0
7135,276.48,0,0,0
12396,197.6,0,0,0
4777,120.24,0,0,0
10872,247.2,0,0,0
4983,177.84,0,0,0
10013,84,0,0,0
11102,80,0,0,0
11142,167,0,0,0
7633,167,0,0,0
13831,150.3,0,0,0
8660,133.6,0,0,0
7319,150.3,0,0,0
6748,80,0,0,0
7571,133.6,0,0,0
5271,167,1501.787,8.992736,1
6660,162,0,0,0
7137,289.8,0,0,0
2390,133.6,0,0,0
16846,222,1327.747,5.980842,1
15514,105.3,0,0,0
18596,242,0,0,0
2331,120.24,0,0,0
5623,222.48,0,0,0
11282,133.6,0,0,0
6399,133.6,0,0,0
722,150.3,0,0,0
441,167,0,0,0
18136,133.6,0,0,0
8923,167,1035.439,6.200232,1
18346,150.3,0,0,0
922,222.3,0,0,0
18867,197.6,0,0,0
414,75.6,0,0,0
8580,144,0,0,0
14312,133.6,0,0,0
16399,100,0,0,0
5559,133.6,0,0,0
14259,167,0,0,0
4214,222.3,585.746,2.634935,1
18455,90,0,0,0
12981,100,0,0,0
11293,117,809.9002,6.922224,1
3343,167,0,0,0
13862,150.3,0,0,0
15290,242,0,0,0
13100,167,0,0,0
1133,75.6,0,0,0
8714,133.6,0,0,0
11706,100,0,0,0
6820,167,0,0,0
16894,84,0,0,0
13734,90,0,0,0
6898,167,0,0,0
3394,197.6,0,0,0
12614,167,0,0,0
6206,94.5,0,0,0
17458,111.6,0,0,0
10691,167,0,0,0
9729,133.6,0,0,0
286,345.6,0,0,0
11520,282.6,0,0,0
15986,316.8,0,0,0
7516,167,0,0,0
15991,150.3,0,0,0
14519,108,0,0,0
18101,222.3,0,0,0
1262,150.3,0,0,0
18987,474,0,0,0
7825,197.6,0,0,0
2110,90,0,0,0
11352,80,0,0,0
8382,150.3,0,0,0
14368,100,0,0,0
19954,120.24,0,0,0
16577,167,0,0,0
2572,314,0,0,0
6858,133.6,0,0,0
15261,247,0,0,0
13353,120.24,0,0,0
11399,167,0,0,0
12932,120.24,0,0,0
5472,167,0,0,0
2922,200.4,0,0,0
14863,167,0,0,0
15232,72,0,0,0
4206,192,0,0,0
7865,247.2,0,0,0
18856,120.24,0,0,0
9280,105,0,0,0
9130,296.4,0,0,0
10707,309,782.7006,2.533012,1
19915,84.24,0,0,0
19498,401.4,0,0,0
8198,247,0,0,0
8689,167,0,0,0
11539,177.84,0,0,0
16070,90,0,0,0
18476,100,0,0,0
235,222.3,0,0,0
9051,120.24,0,0,0
5587,167,1381.12,8.27018,1
6295,167,0,0,0
3378,167,0,0,0
2168,80,0,0,0
760,185,0,0,0
3754,167,0,0,0
7134,401.4,0,0,0
924,120.24,0,0,0
2911,84,0,0,0
17629,278.1,0,0,0
17940,139.5,0,0,0
4138,309,0,0,0
6097,167,0,0,0
14677,278.1,0,0,0
3638,322,0,0,0
4942,133.6,0,0,0
18945,247,0,0,0
16078,167,0,0,0
14011,486.9,1052.744,2.162136,1
10569,282.6,0,0,0
13099,150.3,0,0,0
19372,120.24,0,0,0
14618,177.84,0,0,0
6494,222.3,0,0,0
2806,72,0,0,0
16749,90,0,0,0
18515,150.3,0,0,0
2557,150.3,0,0,0
5140,247.2,0,0,0
10123,105,0,0,0
359,133.6,0,0,0
1384,100,0,0,0
15186,177.84,0,0,0
8574,150.3,0,0,0
4529,150.3,0,0,0
10844,94.5,0,0,0
17764,384,0,0,0
3628,247,0,0,0
2980,150.3,0,0,0
12350,167,0,0,0
16915,167,0,0,0
16926,384,0,0,0
19782,226.08,0,0,0
6798,314,0,0,0
2585,133.6,0,0,0
6528,150.3,0,0,0
3106,120.24,0,0,0
576,133.6,0,0,0
7897,72,0,0,0
19132,105.3,0,0,0
331,84,0,0,0
832,100,0,0,0
2369,150.3,0,0,0
2807,133.6,0,0,0
18314,133.6,0,0,0
13434,133.6,0,0,0
19066,90,0,0,0
12119,197.6,0,0,0
6872,356.8,0,0,0
12770,80,0,0,0
4069,133.6,0,0,0
6848,133.6,0,0,0
13576,105,0,0,0
10934,100,0,0,0
11047,84,0,0,0
905,150.3,0,0,0
5170,247.2,0,0,0
19524,100,0,0,0
5593,167,0,0,0
16374,150.3,0,0,0
10897,177.84,0,0,0
18059,150.3,1676.257,11.15274,1
18715,177.3,0,0,0
4455,167,0,0,0
4886,100,0,0,0
17741,84,0,0,0
11194,84.24,0,0,0
13291,334,0,0,0
1326,167,0,0,0
15145,120.24,0,0,0
2071,75.6,0,0,0
3468,150.3,0,0,0
18838,167,0,0,0
15853,384,0,0,0
19622,133.6,0,0,0
6215,384,0,0,0
873,90,483.0409,5.367121,1
4331,133.6,0,0,0
16738,167,0,0,0
14270,187.2,0,0,0
12994,139.5,0,0,0
7554,150.3,0,0,0
8764,314,0,0,0
10281,100,0,0,0
15898,276.48,0,0,0
7623,167,0,0,0
17524,384,0,0,0
1318,100,0,0,0
6554,120.24,0,0,0
13811,120.24,0,0,0
11549,257.6,0,0,0
