a.trip_identifier,a.driver_identifier,a.vehicle_identifier,b.risk_segment,a.trip_status,a.begintrip_timestamp_local,a.endtrip_timestamp_local,c.distance_miles_p3,c.trip_fare
a9dff1d3-2fd3-464a-ac9b-0a07f25e825e,b5520aaa-3c82-4ecd-8370-b4ef1c0d5850,fb90eaf4-d653-4d27-95aa-3e6d3f94ace8,Eats,completed,10/24/2020 19:26,10/24/2020 20:11,2.26,0.506519282
3e107d7f-9238-45c1-96cd-d013b2170534,797fed35-34b0-4784-800e-3fa89a01f2ea,e95271a8-03f6-4517-bd3f-9af4f060bc12,Eats,completed,12/26/2020 17:10,12/26/2020 17:44,6.71,1.861984213
cb30ea2a-061d-4659-84bf-240537a5f6fb,8d049519-0aac-419d-8597-07715e0999f6,cc02bdb6-a0c5-4ab5-8f66-dc53858fe542,Eats,completed,6/30/2019 22:37,6/30/2019 23:07,1.43,0.33554814
25abc64c-9b31-48ec-bf89-92b5fcd67635,70814049-9bf5-4b8a-9dc8-82768e76b3b5,25aa6625-4703-4ae1-97e9-64dfd3bc34cb,Eats,completed,2/15/2021 8:19,2/15/2021 8:25,0.83,0.334887145
34e03bc0-c1e9-49be-9249-421635e538a9,08ab703c-a917-40f3-8f73-73e3ab8483c3,ab1bcfc3-dc59-420c-ab68-12be61cf0722,Eats,completed,1/3/2021 6:46,1/3/2021 6:49,1.35,0.616627269
3651dd06-e248-4e5b-ae0f-4375c094eba9,91902ad3-0cfc-44ce-92e8-8c17f1f2ab3e,8afe4111-1562-4d5f-b237-9144c258a705,Eats,completed,2/6/2020 23:54,2/7/2020 0:02,7.23,1.935544611
28d7ea6f-ef14-403c-af75-2b852a4404c6,12027505-dae8-4b34-ab61-10ebe0961d92,675cccb0-0dbd-4843-b274-88c085f2d13e,P2P,completed,5/16/2020 2:52,5/16/2020 3:14,0.815056528,0.398863898
2a9fe005-2d52-4bca-b4ec-fe7ff9a66103,34ae9814-1e90-4627-84c7-b55e00c1b7df,add8dab2-cf45-476f-8145-ec3c95ce4e95,P2P,completed,10/21/2021 14:39,10/21/2021 15:36,8.102020761,3.899298724
3f570c99-d675-4252-8e59-36ed92799b2c,07d82d43-7728-4a82-b5f6-c323871f7daf,511ce81a-179d-4556-b4a5-ebdab632e418,Licensed,completed,7/17/2019 21:01,7/17/2019 21:11,6.958455795,1.832297034
45bcc229-7df1-4bfe-bb75-912a70859324,27f5d815-c898-4945-8297-982ddbec4e7d,ecac5331-686a-40d0-9e9a-45855f2d567e,P2P,completed,6/13/2021 14:50,6/13/2021 14:57,3.105882759,0.941930798
5f13703a-0840-4cc2-bc4f-a591ea8b8aae,5ed666fb-d0f0-459d-bea6-5fc83747dcc8,1febc18e-bed7-42a3-81f0-99f7bba2948e,Licensed,completed,2/9/2021 12:50,2/9/2021 13:36,1.184899488,0.31809366
636795a5-1e9d-415a-a54c-44c5ce46a4b9,8d7a043c-dc94-4da2-8c00-2ca42a6004d0,9569085e-e9f8-3350-8a4b-14f86d9843c4,P2P,completed,4/23/2020 11:27,4/23/2020 12:13,1.769534489,0.593222823
662d9e93-e13b-4ffc-a0cf-c4403f9165aa,f5af5979-1a2e-4848-b485-e27320f3e4df,239fd80a-18fe-403d-a73f-6b77177ff1af,Licensed,completed,1/16/2020 15:24,1/16/2020 15:25,3.278161724,0.867083671
75c34cc7-b2bf-4340-96a4-10f6c7afb201,b00bcc14-283d-4e40-80b9-e42032730dea,4d2fa78f-5756-406c-91d2-8acae80c42b3,Licensed,completed,3/7/2022 22:23,3/7/2022 22:40,10.66693787,2.804903132
75e1c994-3000-4934-96fe-511a6e0ad6b4,1e9be68d-66a8-40c3-97b0-6cf33af16c69,74c01a51-fd5f-4b77-8080-5fc911c55916,P2P,completed,4/15/2021 10:44,4/15/2021 11:19,5.947215072,4.310075396
808fd058-1e2d-478b-84a6-6bc221505d0a,9e3928e0-d7e6-4f35-88cf-31ec3d816c97,a5bd823e-af63-4746-9087-cae5cd294dba,P2P,completed,2/21/2022 21:19,2/21/2022 21:34,1.677791001,0.603459475
9fe3b85a-02d8-4668-8be7-9a4dbead0df0,360f90e6-16e2-4987-853d-c3d69ffa6894,ae599e1e-3d13-4e15-9bbe-189e59b569e5,P2P,completed,12/19/2020 17:36,12/19/2020 18:07,4.221407846,1.277604872
f5df85db-6f2a-4c4d-a902-3cd18582b1e2,474477a2-1256-4f1b-984a-b3d09af5e262,2fe4c7fb-3251-419e-b643-8612775d7277,P2P,completed,11/6/2019 22:42,11/6/2019 23:20,1.746038534,1.480267371
bac1e606-b952-4074-bfe1-4dd53904c794,e22d94d3-df16-4dbb-8e3b-9a335746fcdc,9e940248-318f-4b4c-bcb7-8065af2cda47,Eats,completed,5/31/2021 14:28,5/31/2021 14:33,1.31,0.36942055
f12c9347-8f5e-4411-b58a-51837761bba4,d93572f5-7da5-46d7-aba1-150d060105e3,a5408147-794e-4ec2-b7c7-d949fdf07880,Eats,completed,3/31/2021 18:55,3/31/2021 19:31,0.4,0.165191798
79e4f1b3-485e-48f9-98dc-672bd344c072,4308ee94-bf71-44ca-a0c3-0bdf19674068,2fbb3e2e-febc-4a35-be79-a5816020c0af,Eats,completed,9/5/2021 1:05,9/5/2021 1:56,14.5,4.015145497
3d553804-96f6-458f-80a0-460cfb4efb39,73c3b088-ef1d-4006-b26d-f88e9199d9c1,9febcc2e-e803-4c41-b564-672bb301260f,Eats,completed,7/23/2019 13:16,7/23/2019 14:00,1.03,4.496915756
98c8b24f-a76f-4be3-a865-4f140fb896ca,d4c663f3-cf99-4d3e-a8b0-885a1a4ed250,d10808ce-098a-404d-b23a-9c003f45f223,Eats,completed,7/15/2020 15:22,7/15/2020 15:57,10.72,2.970350933
386e7e0e-47cf-4fef-b76a-1263c1a47cbd,6d933db8-c49a-4f5d-9c43-49c6b16f5233,6d9da13e-0583-3dc6-bb4f-d4cd67d0dcf4,Eats,completed,9/2/2019 22:27,9/2/2019 22:49,1.75,0.715738465
e237e216-9f04-4bdd-b1f2-3cd88541642a,8f73fd9d-fa72-4f2c-a2bb-40e1d5794194,928fda33-2966-4206-855d-42e215b6b8f3,Eats,completed,3/2/2021 17:58,3/2/2021 17:59,0.37,0.089989302
cbb50cd0-2809-4b61-8619-3f92f3f63fc3,5b4a4b12-9d5d-4aaf-bfb8-769b9109f41f,48ae6a6c-5c6d-42a1-8d2e-40c744d28ebe,Eats,completed,2/4/2022 10:18,2/4/2022 10:46,0.9,0.371657103
b2ff1cdd-f548-4baa-b995-8e3144bb954c,8e90248f-9901-4b61-b55b-451827ffcaeb,28418080-72c7-4c9c-9a78-a4b654d2d571,Eats,completed,1/26/2022 19:10,1/26/2022 19:55,4.46,3.521973611
a1cc847c-9e4f-4b51-9152-e8ed13fbb774,b51efd68-7f77-473f-931f-225fd568cd44,d9aa8bb9-fe80-4c3d-9bcb-c070dfa3e4a0,Eats,completed,6/24/2021 17:17,6/24/2021 17:48,6.56,2.968041549
01e5bf56-61af-45f9-b03b-f0ff15a6a5b8,f2a13596-d8c4-47b2-821e-816c4363f469,06d3767e-e906-4687-ae35-a89b5db8c7b4,Licensed,completed,11/29/2021 15:12,11/29/2021 15:49,19.00403432,4.991434084
0f974c00-2f3c-4da9-a3ba-bdcf0963690a,b0d29f12-7200-4aaa-9de2-1b95256a705b,a0bd5385-0fc5-452f-859e-fbc94ffe46b1,Licensed,completed,3/12/2021 15:42,3/12/2021 16:12,16.60412562,4.362021352
1ed9cb47-ca9b-4cde-b10e-822b23b75dd8,e98dee7b-40ec-436b-b135-5b1a5c47b4f2,38b7d383-eaff-4cf8-9f01-de129743facc,Licensed,completed,6/25/2019 18:24,6/25/2019 18:36,4.705478521,1.241419313
3f08a1be-1bc7-4abc-976c-47f901fa9d77,7518a553-a6d9-4c90-b6bd-6ec511a250c4,da716af1-413f-4928-940c-1e0fd56e0de3,P2P,completed,7/24/2021 6:44,7/24/2021 7:18,2.976356814,0.90295498
4090166a-bc55-4f30-901d-7cca83a74a8c,3f1ab99a-bd99-4c1a-98e2-5f90a0d03fbe,be1b065a-b15c-4dfc-a324-798d3a511924,Licensed,completed,11/13/2021 8:22,11/13/2021 8:26,0.868515466,0.235117115
456c19a5-a696-42e4-a69d-05d11feba191,111b5d13-7404-4ab1-9bce-6ce14c55bb79,bc58f8b7-d49a-4799-a335-7e8d0080d380,Licensed,completed,11/5/2019 8:18,11/5/2019 8:33,2.667588468,0.706951504
5279e723-4384-49f8-9427-971350edd375,93e8af2b-78ad-49bd-b522-d3af921d927a,1d9470a6-2a3d-440e-b147-794665bcc74b,P2P,completed,9/16/2019 5:23,9/16/2019 5:57,7.890734034,6.566067568
5ff8d728-0c5e-4eb9-9ab4-5faae23f4f3f,2a670a0b-2ab5-4fe4-9577-23de209d4574,88ef9856-9a1e-47b9-9177-deadda632885,P2P,completed,3/7/2021 23:09,3/7/2021 23:29,2.616482044,0.794664605
95dd4b8f-2856-4922-891b-bfc38862071c,352fa0f1-b538-40c9-aa23-6fce3a5f6541,ea19dfc9-b2a2-4acf-b234-9e0bc5fcafc1,P2P,completed,12/28/2020 12:12,12/28/2020 12:29,3.252491976,2.360475121
9eb15922-ceac-4fe5-9d9a-7663802ea4be,5b053637-f10c-43e2-9840-d3cf1f2bd8bd,4cb41f1e-4ead-4c1f-aa9e-5d765f6ee05f,P2P,completed,12/1/2020 0:12,12/1/2020 0:59,19.12802664,15.43389151
b99a3953-b794-42d2-b263-d88ec479e8f4,0d7c545c-3393-4dc2-8c71-8268174f5ec9,a20b8ebd-e978-4d8f-8db4-9449efcfb9c6,P2P,completed,9/29/2020 16:49,9/29/2020 17:13,4.371589159,4.461918241
baa1eafa-9534-4ec5-83fd-cccb158d0cfd,26fc11b9-6a13-4ffd-929b-34b9b7aa5fb1,6c2b2722-b9b6-4683-b5ad-d4f9ab87f9ee,P2P,completed,10/23/2020 23:11,10/24/2020 0:10,11.31624344,4.593926287
bc45da9c-e37f-4be8-8ba6-4154128d6984,eae8d415-c78f-4d7a-9e6d-c80182c6b4b2,73f84dbe-1ace-4398-a063-7331f5294b5d,P2P,completed,3/24/2020 0:55,3/24/2020 0:59,0.705503707,0.301671542
d5fbbdef-cdd6-43d1-9583-76f7e5fbc4af,36c11111-8158-4746-87f0-02a4af1f4bc4,f3fc171b-41ea-4fb3-9dec-d5e754935fab,P2P,completed,2/10/2021 20:35,2/10/2021 21:32,9.592756395,9.632092377
e6094af2-c716-489a-b617-2cd25c6aa277,3cef46a2-bdea-4a42-8f22-9c77b9bcbe98,28feccef-3391-4233-be5d-b7c88f5757fb,P2P,completed,3/18/2020 21:20,3/18/2020 21:39,3.495383819,2.536204495
f34abaf5-99f4-44b6-939e-0aec00892f64,d4d4af41-a1e0-417b-93f9-f49be24e81ef,e38a0282-d5a9-4953-b2ff-066e57dbbf3a,P2P,completed,2/22/2022 21:11,2/22/2022 21:17,11.2300833,5.401924328
ff6ef3f1-8037-4368-b4b8-4e4bb5b13287,771082e0-9294-48b3-b5fa-de20cc5949ee,7020aebc-5e7b-4972-8224-a305da982324,P2P,completed,9/17/2020 9:23,9/17/2020 9:37,9.827761213,7.117604612
ffc8909b-02f8-463e-8419-0a1268b205e3,7f98695a-6afb-4eb6-8ef6-f110ddd8fa8b,a42fcabe-3a45-4634-83a8-0cb6676b5340,Licensed,completed,10/6/2019 18:26,10/6/2019 19:01,4.177796567,1.103026657
cf59339d-1007-45ee-8f85-6cc807279749,ad49ffe1-d204-43a6-9749-88cdbdeeed72,35a05c51-5328-4223-8596-b47cf1af9942,Eats,completed,8/29/2020 12:17,8/29/2020 12:23,3.61,1.083055374
c27614d0-44b0-4478-8773-abf6a23c5bbb,f0851ae5-c19a-4716-8758-e214b875e288,9cb280d7-39b7-4f51-ac6a-7f444985c1dc,Logistics,completed,6/28/2021 8:57,6/28/2021 9:00,2.64,0.244865792
60f79f3a-30e8-408b-beb5-09c135143fe4,1f3c33b4-3a4e-4fe9-bdf7-b765e3325888,f814a792-e653-49b3-ac1a-c1335452a5b4,Eats,completed,2/12/2021 12:49,2/12/2021 12:50,5.49,2.485121534
9db29a0b-f806-442b-9889-0cfee25aba4b,8af1aec3-0f32-4ce0-862e-dee7cd2e0ae7,993802fe-665a-4c87-aca5-40e9cb32fa26,Eats,completed,9/13/2019 18:20,9/13/2019 18:48,2.53,1.005775726
1325ea01-d886-4846-95d3-3d3cfff0e22a,a34708d8-f535-4956-b6de-10f03ceb7259,cbdaad66-7108-46fe-89af-a84e3725fd7c,Logistics,completed,11/24/2020 15:48,11/24/2020 16:33,2.39,0.222372408
0bab4b36-64a1-480e-922f-957187a62774,b5f325b3-5c5f-4a39-bbaa-59999a5b070c,296220a1-3970-498a-a139-67bedc90f6af,Eats,completed,4/26/2021 18:21,4/26/2021 18:53,1.33,0.374948563
bcbe7380-c525-41b3-965c-cce4874d85b1,9c55e218-475f-490b-9f42-02df6b15ace8,2e114134-23a3-41c5-9027-ba85cf2d2958,Eats,completed,8/30/2021 21:34,8/30/2021 22:19,0.95,0.382243986
050a7469-ba9d-4fd4-8e4d-3aef3ea2cd0a,ee3df1d0-a129-424d-91c3-e8892c3bb29b,01d68206-9e98-4c04-bad2-88efd8adf425,P2P,completed,11/6/2019 19:40,11/6/2019 20:08,1.302929531,0.344829669
0758d73b-0bc9-45ee-a864-26113f34cc99,0800709c-d0b7-4a9c-970c-7cdf9c472496,2ee048bd-825d-466d-9223-04c3c0d527ac,Licensed,completed,8/23/2019 18:47,8/23/2019 19:21,12.73106974,2.489511393
1caa8e14-fbd5-4ccc-9339-957bfdaa9db3,6ef2529e-e059-4732-ba3e-136537e3a1ba,ec3230a0-72ab-49f8-964f-9e8bf91c7850,Licensed,completed,3/1/2022 14:04,3/1/2022 14:47,3.465566703,0.91623349
601d4178-25a3-422b-be71-df9520225c74,1627b9ed-c011-41a9-b9dd-e5d4ff425e78,590e6893-c507-4b4d-b7b9-eb1bf0f1f5f8,P2P,completed,2/29/2020 13:02,2/29/2020 13:13,17.76576975,8.541468279
7f5a91a8-a51a-450b-9009-8b8b72d5ea4c,9d6e89f0-4fff-4e2e-a850-4f0ee4edbd4b,d1f67cca-75d9-48d5-ba8b-f5b48424298c,P2P,completed,2/23/2021 19:22,2/23/2021 19:52,1.998814219,0.609049763
88f4cd88-b54a-454c-a001-436d817a4b0b,983132ab-bebd-40f5-b96c-cbb3230aee5c,2f19a42a-bf09-4d06-a011-e658f9e5718b,P2P,rider_canceled,\N,\N,\N,\N
9190fbdc-5110-47aa-aa71-c69c48233cd1,18dba79f-40ab-4443-8843-96388f72d2fd,55d8800d-7514-4351-a63b-0db5cbb43053,P2P,completed,7/11/2019 9:41,7/11/2019 9:57,16.15201526,17.31207146
a880137f-df79-4b11-b0f5-fd3d2806aa24,4cf74de6-73b9-49cd-8dda-c76d4f69a7e8,9ecd5597-4b91-4550-977e-25658e906e6c,P2P,completed,12/8/2020 1:28,12/8/2020 1:41,12.95862937,4.278317361
aa3a5d8d-0db2-4408-a86a-60983ad18f22,148671f0-3f2d-496e-acc5-0e858a9bd9ca,f095303b-e662-4f13-b414-73b4ee08bf63,P2P,completed,3/31/2020 11:11,3/31/2020 11:58,1.103186004,0.537272489
bb7da8b2-21fa-4328-9cc0-6e9a9577df37,ca6a93a3-f86c-4dc0-b1a5-194719fa299b,1faf8dd6-88f8-43b3-be0d-f18d9b3cca4d,P2P,completed,3/11/2021 1:00,3/11/2021 1:02,4.630202242,1.400615714
cc440b64-53a5-4bfa-aafd-32c308b70834,9eefdc04-daed-4907-8a3d-ad6a04ad0acd,ba2cc40b-6967-4a67-83b4-f5a3b4739d1a,P2P,completed,8/13/2019 13:10,8/13/2019 13:29,2.602308387,1.255061708
d2600765-1a51-417a-8e97-b2ed5b205988,a8e3ab76-475b-4b51-be4f-cd2389e15f43,7f02f5ed-c558-4b8d-ac73-890389df2a3a,P2P,completed,3/31/2021 15:51,3/31/2021 16:15,4.13720251,3.34394674
e5a6791d-b800-4ac0-8567-500e089c7aa5,1ad94180-1089-40a4-840a-c86f5fdf20df,4569692b-bcc1-489e-a9b0-16635f4ea090,P2P,completed,9/29/2021 2:17,9/29/2021 2:49,0.736961879,0.540518861
151c9a56-615a-4411-8091-c6a4f2494c54,e38782c6-0818-41fb-9741-e4a22e5b428d,280775bf-847f-4a84-a04d-61ad8e716440,Eats,completed,2/9/2022 16:01,2/9/2022 16:43,2.62,8.645250076
758cefd3-1bae-4f56-aafd-938db3ba9617,075d78b7-d387-46f5-a46d-c7e06ed1bb86,304ee9b6-88ec-4611-9b33-1cc7ea39dfed,Eats,completed,2/11/2020 12:27,2/11/2020 12:48,0.33,0.137566974
f4f545d7-aca6-4ffd-abda-35851a063276,660b3d26-d882-48fe-8c3b-5fc28b624c36,9ee5e994-ee16-450a-a848-b86ac04980bd,Logistics,completed,10/10/2019 18:34,10/10/2019 19:10,1.91,0.179185112
8067b2e4-8c0d-4bf4-88a0-fa0744f40c01,fbc13ba4-780f-4f11-97bd-f49868d9feb2,6b9660aa-7566-4fe7-bafd-805add6d664e,Logistics,completed,3/19/2021 13:03,3/19/2021 13:49,0.25,0.036228459
0d8b4c05-72e2-452d-854c-0a212b1648e3,7be98e25-722e-4338-b5a6-e9af26ec5780,0d4f2328-7d5d-4eb7-a495-b8ad8c595eae,Eats,completed,10/5/2020 0:17,10/5/2020 0:47,3.55,1.408308875
718cf7e7-8837-475a-948c-7e2a918fefb1,b1506fd8-8de0-4b49-b6ec-1f3c0ac5e105,f0a21c6d-4cf1-42e8-a38f-23403a2a0ec8,Eats,completed,8/28/2021 18:17,8/28/2021 18:41,4.31,1.952555536
4ab0ae95-2516-4da3-a81a-1967647ac89e,ed2244e6-53f9-4539-9149-d3c9e1d88037,a8ad468f-b484-415e-a213-a81fba491fd1,Eats,completed,9/14/2021 16:25,9/14/2021 16:26,2.28,0.495232889
09423f17-6ec3-44df-9d02-f4b2a6ecf263,b82460fd-d037-4a77-b2f6-b1396ad25633,49a27ca6-2287-4834-b984-f7caa8d783b5,P2P,completed,4/11/2021 18:21,4/11/2021 18:50,19.98391297,8.344616625
0c4080f1-1135-4f3e-bf55-875cea66d058,71db2573-da72-4fe6-9f65-ae939c3019c1,0ef53011-dfad-4626-8468-30c6272885a1,P2P,completed,7/25/2020 10:52,7/25/2020 11:26,12.6078385,9.128957637
1052383c-749a-4621-b3b0-62a96f671a65,4849f71f-03bb-461c-b301-6aa96fc4b9b8,2128daad-759f-4d43-aa6c-9bc88a8ef485,P2P,completed,5/28/2020 10:26,5/28/2020 11:25,4.672519245,1.947873336
38782094-8a1f-4b4a-b651-92cbafc0faa8,1750f1fc-9d1a-4f7f-9920-4e39fadce57d,66a3ff17-f8fa-4a14-8788-765fe5e1f237,P2P,completed,1/30/2021 20:28,1/30/2021 20:48,32.42267232,23.46475544
49a6d88d-16f2-4ed1-9541-cfe1d13642cb,4afbcfff-f855-4966-8414-636987c97d60,68b70b9a-9a40-4ecf-a062-71bf2bd3df5e,P2P,completed,1/10/2022 8:49,1/10/2022 9:49,3.212500097,1.550522489
5905ca2c-2902-4bcc-b70b-05d7feb3b980,7a66c3e8-6c04-4065-b8ea-991106c2e845,29841275-978e-47cd-b9d2-a15a319522bb,P2P,completed,8/6/2019 9:44,8/6/2019 9:55,25.80270443,11.49852464
6020d1e9-0aad-451f-a8de-d909a3cb0ef0,fd6fa5e0-411a-4e26-84b0-f89514b32ee9,4fa079f5-b4f4-4686-b732-c1a8d957a208,P2P,completed,2/14/2020 23:40,2/14/2020 23:47,4.400609663,1.790948317
822ad291-45bb-40cd-8120-a8ad71ae138d,1b7c5f32-9af6-4b44-b1be-6c395a92ea0d,fee9a151-674a-4c91-996c-16f7ee36acaa,P2P,completed,2/18/2022 6:59,2/18/2022 7:30,16.1975767,13.07051392
8d72da36-8d96-490e-bbde-b621c0e08c60,c1f91ac4-9c90-4e96-8be7-3433606c8464,7449528a-c6e7-425d-980b-19af169377fd,P2P,completed,7/26/2019 20:23,7/26/2019 20:44,1.573129307,0.761602304
a09d2683-29b9-423d-afbd-fefe51f046ff,66d38a56-980b-44ee-b6b1-f8301b2a00c2,db825613-ee3b-4b20-8f8f-9e534323e242,P2P,completed,2/7/2022 15:13,2/7/2022 15:34,1.425216966,0.690682931
c45e158e-39d3-4c4d-bac6-02c66fe5e7e6,d702dddd-8629-47be-af0e-1843946ad9c2,4e268ba1-114e-49bd-b6dd-31f25d244ece,P2P,completed,5/4/2021 15:06,5/4/2021 15:23,14.98226786,12.09037989
c512a4af-4c1e-4215-b346-fce7ea99ac91,7df0553f-7cf8-4f29-a885-9fd48f50976b,ea9f6432-f573-4151-a344-6fc482f2af92,P2P,completed,2/16/2022 5:36,2/16/2022 6:14,5.528791949,2.313945579
d2f036b0-008d-4c97-966e-2822ddc4540b,a932ee6b-8b96-442d-bd20-0610c5bc4c7c,fa71bcd3-f5bf-47c0-bdff-ad7d92b696ab,P2P,completed,3/24/2020 16:22,3/24/2020 17:10,1.5097362,1.522108165
ddcac13c-9920-4832-9743-01f9184460d0,b270d393-6108-4e76-83ec-46e8ec8bb704,b1b6b6ca-bbb6-4897-b156-8fddb53cc069,P2P,completed,7/12/2019 11:52,7/12/2019 12:47,5.151075029,1.605126034
df2d5001-1517-4ddb-8320-028d6a4c1eb4,bf9cf31e-aca9-4315-a5ba-fee202e0821e,7bdc34ba-b045-4b4c-ba78-a856cb430602,P2P,completed,2/2/2021 4:26,2/2/2021 4:54,13.48953266,9.766852924
e3bd1f02-1487-48d9-8528-7897a93e766b,344c450e-f375-43b6-a63c-2e88c48fcb71,58dc4759-3992-4b5c-a4f0-64218f48955e,P2P,completed,12/13/2019 8:04,12/13/2019 8:10,10.0248879,7.260223437
5cdc0e39-b3e2-4a69-8bd4-f92870aed328,962804a7-2365-409a-ab54-1f870672b22e,131c37c1-115f-4f91-a9c9-8f9ef86b4f0b,Eats,completed,3/14/2021 20:16,3/14/2021 20:59,1.15,0.547859585
7c40b08c-e15a-45e9-bee6-75ba599ea799,9ead511f-7d14-472a-88c5-2bf2b595e538,ac63e4ed-a0f7-41dd-ae69-ea5713782c2c,Logistics,completed,1/20/2021 19:42,1/20/2021 20:33,0.27,0.031628515
0692001c-03e9-4f81-a482-9e59152d8d04,4f44bf18-8dda-4c26-a23e-8bb7e0ddff99,5b4705bc-7ff9-39d4-b836-49e4f1cc0097,Eats,completed,3/8/2021 13:20,3/8/2021 13:25,1.03,0.34106394
ba9fa8b2-fa1e-4687-9c8f-0536a4a577eb,a81aeb9c-88fe-437f-8508-5fc3316c8a61,657cbd9c-b8eb-4e13-a61a-1f22ae85ae32,Eats,completed,3/4/2022 18:16,3/4/2022 18:32,8.9,2.166086333
c096b317-27d0-45bc-be5c-7f6ee79ca185,fbc16ba3-68eb-4555-8a6b-8b429c466b67,4f4041a7-ace7-43dd-b8fa-69eb8f6b1fe0,Eats,completed,9/21/2020 0:24,9/21/2020 0:49,1.72,2.982926499
56171aef-eaee-4153-bd5d-5e8ae96709a3,03b65c1e-ce55-4840-8be1-90736e53bf09,f6686145-1895-4861-9910-d362d6cc64ef,Eats,completed,7/7/2021 17:17,7/7/2021 17:18,2.31,4.812696844
30f451bc-bd49-4332-af69-5822c4584aab,39b87c77-8af4-45ca-85ed-e9ef9d6c62c4,fc6d5837-1842-4f16-bd05-383be383aeda,Eats,completed,10/27/2021 21:11,10/27/2021 22:07,1.19,0.932308392
13f5372a-018c-480e-a95a-4618fd22ba51,b3cc0d74-ecec-4a14-864b-c734620aeb6d,d7bade26-5577-4909-a124-cb09f3f50485,Eats,completed,5/27/2020 17:39,5/27/2020 17:50,6.82,3.906226773
72d1b684-eb7a-4780-b193-df325ddb10eb,11429df2-9151-4c68-b289-fc57cbf4881f,c0f47076-fc66-4494-923c-4fd24e776f1b,Eats,completed,11/6/2021 10:49,11/6/2021 11:04,7,5.402723488
b30e8231-4249-449d-918c-c7b2f970dd63,fd95c755-0abf-4d41-894c-257562a23aa1,14ba31ff-8e10-4649-a4a7-44a541663e8a,Eats,completed,8/19/2021 19:52,8/19/2021 20:48,1.36,2.935213068
52c1727c-2eff-47bb-8b36-d17b62348a35,031ff490-2b22-48dc-9658-63e7a92eba0c,21445aed-545e-4e42-a80f-fe07f2db1f4b,Eats,completed,2/19/2020 18:54,2/19/2020 19:10,3.61,3.785422012
10452b82-167e-47f6-b844-d9e0add210a0,aff31707-d7c8-43fe-ac5e-ca3e4c215d40,de8729e5-f245-4d5f-8ed4-eee9efb0a53d,Eats,completed,7/14/2021 6:58,7/14/2021 7:47,2.78,2.576002712
0a652e0a-32a2-485e-bc7a-fbdebd10e7e3,8c45b022-42bf-42f4-a58f-8cfb41411c73,25d0a676-939c-492a-9b65-3f06577e878e,Eats,completed,2/10/2020 20:15,2/10/2020 20:28,7.01,4.853115528
58fa8a76-3ba3-43e8-868c-1e14a363ee0c,037f024a-2a25-4902-ae4b-26f89a2048ca,cf07754d-bded-469e-a712-4408908ca3aa,Eats,completed,12/27/2020 8:24,12/27/2020 8:40,0.78,1.487034762
5b33926c-7b09-4604-a956-23ccd7236b46,4d6b2acd-e9b9-4c5b-ad2d-5db0fd5e6d3c,0abf491e-45dc-4815-a17f-46789c169229,Eats,completed,10/14/2021 23:47,10/15/2021 0:03,0.72,1.687722523
93e32466-fd6a-4efe-a937-d5f0b6e86b6e,962ba2c8-861b-43d4-a8d8-ff9f312a3355,ca51b275-d007-444a-9429-04fc98bf6724,Eats,completed,1/29/2020 7:41,1/29/2020 7:58,0.49,1.947585609
272c28d0-1484-44a5-a7e6-162bcc0accfe,4c519d1c-c07e-415d-b5f4-6c58188e4b99,3948e5fe-cc53-4fb1-853a-23d93ffc728f,Eats,completed,3/3/2021 0:28,3/3/2021 0:42,4.43,2.570369272
2e879ac1-bfec-4c98-b7a6-57cd9e32047d,ca71119e-5842-43ef-bef7-08f190b3b4e2,17cce7fd-4f78-4145-838e-ca381f391733,Eats,completed,10/16/2021 9:10,10/16/2021 10:02,4.15,4.889952159
50f2fb04-d87b-476e-a64f-331fde25c91b,aef0312a-c058-4366-a8af-001933a4b2e1,5f347c23-b8e9-4288-bf6e-1c371c4b5bd4,Eats,completed,3/2/2022 9:20,3/2/2022 10:15,0.69,2.686626404
5852f0ce-f7a7-442e-971c-03d35f018367,7002053d-8efd-48dd-8904-e175558ffb51,5658874c-d001-44b0-87ff-237c0137822c,Eats,completed,7/2/2019 12:44,7/2/2019 12:45,5.66,3.917710161
a612e3fa-dc4d-4717-b8cb-2e99709a5dc3,6d823363-2988-49b6-8740-f342742c5341,eb29f3f5-25b9-4f3f-a572-560b5eb05544,Eats,completed,12/9/2019 16:35,12/9/2019 16:55,2.26,2.565856645
8f0d0850-6a6b-4499-8ab9-2b7d3b6adf1e,8bc5dfc9-fad2-4b65-81cb-95058b8f2564,6894d7b4-b450-435e-8108-3f8664eff8e3,Eats,completed,4/5/2021 12:40,4/5/2021 13:15,3.39,3.399677137
bc3fbbb1-ee58-408a-9c33-d304aa2c77e9,86daefdd-ac35-4ec0-be41-b98250ffe5e0,8ac00a98-4e66-48ef-b4d8-9ca6f8fe0a82,Eats,completed,9/18/2021 21:37,9/18/2021 21:53,1.12,1.579884113
7be1ae23-b4e8-4164-a8b9-2aa3d439eb28,edd69fb4-398e-4c79-8639-e8114d3a5338,84858c4e-5720-45fc-b9b9-69b13583e052,Eats,completed,11/5/2019 13:41,11/5/2019 14:26,3.58,3.899205893
34d982df-590b-4168-823a-0e90abfe3721,d6e70140-aeb3-4511-8978-e4ab123202ba,0a2f46f7-819a-443c-958f-dc8712f8cba4,Eats,completed,7/4/2020 17:04,7/4/2020 18:00,4.49,5.57608151
